18,979,2017-05-07 23:11:28
19,75,2016-11-30 16:38:05
19,118,2016-06-26 12:22:42
19,123,2016-07-13 11:04:20
19,233,2016-03-05 22:53:39
19,364,2016-08-30 07:32:57
19,431,2018-02-25 13:10:32
19,487,2016-09-08 15:17:56
19,619,2017-02-26 14:47:30
19,668,2018-02-22 15:41:24
19,717,2016-07-19 13:08:11
19,817,2017-04-01 13:52:47
20,55,2017-01-06 03:57:28
20,121,2017-04-08 18:49:23
20,215,2016-02-17 11:51:50
20,354,2017-04-04 08:25:41
20,684,2017-03-18 02:39:36
20,759,2016-09-18 17:56:24
21,104,2017-01-03 22:33:08
21,144,2017-07-03 07:07:16
21,211,2017-03-18 04:44:58
21,266,2016-07-26 14:52:43
21,286,2016-12-19 22:15:27
21,779,2016-12-23 20:59:00
21,854,2016-01-03 11:35:52
21,858,2016-02-19 07:24:28
21,920,2016-02-07 22:55:09
21,974,2016-01-19 15:11:55
22,93,2017-05-19 20:04:06
22,414,2017-01-10 22:46:20
22,478,2017-07-23 17:34:27
22,659,2017-10-12 08:30:36
22,684,2016-06-13 19:10:52
22,850,2016-01-21 04:21:36
22,932,2017-12-15 23:03:50
22,933,2017-08-21 21:30:34
23,84,2016-10-17 21:34:49
23,119,2016-03-24 09:10:01
23,128,2017-04-22 10:40:39
23,245,2016-01-04 19:03:13
23,312,2017-02-12 18:16:44
23,378,2016-10-24 04:20:36
23,406,2017-09-03 12:00:42
23,581,2016-12-15 01:20:52
23,877,2016-04-25 12:25:20
24,139,2017-10-10 13:13:33
24,161,2018-03-08 09:20:35
24,177,2016-11-06 18:52:41
24,220,2017-04-24 09:36:50
24,424,2016-04-29 12:44:40
24,462,2017-09-04 06:05:43
24,615,2018-02-07 17:14:18
24,716,2016-03-18 07:03:46
24,903,2016-11-26 22:00:40
24,916,2017-05-21 13:41:22
25,131,2018-01-03 03:45:34
25,149,2016-01-31 19:00:48
25,334,2017-06-02 19:48:37
25,397,2017-08-18 18:54:34
25,522,2017-06-19 11:53:36
25,554,2017-02-13 00:26:47
25,749,2016-04-14 23:21:13
25,786,2017-12-21 19:03:46
25,789,2016-04-05 19:56:39
25,799,2018-04-19 23:03:55
25,829,2017-11-23 05:18:38
25,862,2016-01-24 07:51:18
25,876,2016-05-19 20:37:19
25,941,2016-10-25 15:47:38
26,8,2016-04-19 00:43:35
26,87,2016-07-13 22:16:40
26,275,2017-11-25 12:57:03
26,428,2018-03-21 14:55:58
26,444,2018-02-21 18:45:08
26,456,2017-01-07 17:41:41
26,557,2017-05-17 00:37:55
26,612,2016-01-27 17:19:51
26,689,2017-05-11 17:46:31
26,745,2016-09-17 03:13:02
26,949,2016-01-04 00:49:55
27,36,2016-08-29 16:02:45
27,76,2016-02-28 11:48:06
27,168,2017-03-08 00:28:02
27,223,2016-08-18 12:08:25
27,403,2017-01-28 15:41:51
27,584,2016-04-22 02:40:11
27,605,2016-03-02 01:28:57
27,866,2016-04-03 23:45:10
27,911,2016-11-12 18:50:43
27,945,2016-09-27 15:18:37
28,41,2016-11-16 05:25:35
28,52,2017-05-06 16:35:41
28,108,2016-08-02 04:58:17
28,179,2018-03-15 23:04:33
28,265,2016-11-10 06:52:28
28,324,2018-03-20 04:29:00
28,407,2017-04-05 23:38:52
28,546,2017-07-03 07:26:13
28,752,2018-03-10 22:30:03
28,809,2016-03-21 22:07:28
29,5,2017-02-17 00:17:46
29,68,2017-04-25 03:07:57
29,161,2017-07-21 06:07:04
29,176,2017-07-25 16:34:11
29,210,2017-09-17 18:34:13
29,273,2016-10-12 23:40:21
29,322,2017-05-17 07:51:46
29,638,2018-05-06 05:58:17
29,696,2017-03-29 07:47:34
29,712,2016-02-17 11:35:50
29,725,2018-01-12 08:03:31
29,921,2018-02-25 19:06:12
29,972,2016-07-05 23:45:55
30,192,2016-12-13 09:03:18
30,287,2017-11-26 22:34:53
30,343,2018-02-24 07:21:49
30,451,2016-02-26 05:27:39
30,597,2017-11-04 08:44:44
30,657,2018-04-06 19:48:32
30,698,2017-08-16 23:03:10
30,699,2016-12-08 03:43:32
30,724,2016-11-29 03:21:25
30,957,2017-04-26 20:04:41
31,113,2017-08-28 01:39:52
31,190,2017-03-02 11:15:25
31,243,2016-12-21 17:03:41
31,300,2016-06-12 17:55:21
31,370,2017-03-22 10:23:06
31,394,2016-01-13 09:33:53
31,518,2017-09-24 08:16:10
31,539,2016-10-28 13:27:06
31,589,2017-05-28 06:53:08
31,859,2016-01-19 21:54:41
31,881,2018-05-06 15:42:49
31,894,2018-04-21 04:18:30
31,902,2016-03-30 05:58:28
31,907,2018-03-19 13:54:34
31,967,2017-12-11 17:50:42
32,17,2016-02-28 08:55:56
32,121,2016-06-14 20:54:18
32,196,2016-06-28 11:18:26
32,230,2017-02-01 13:44:16
32,427,2017-10-14 02:46:51
32,730,2017-05-18 17:44:15
32,783,2018-03-12 13:52:59
32,875,2018-04-26 11:33:42
32,892,2016-11-10 06:30:55
32,971,2016-09-23 22:41:16
33,89,2016-01-28 08:14:45
33,122,2017-01-12 16:44:20
33,147,2016-05-04 20:08:17
33,199,2017-06-10 13:47:17
33,601,2017-02-19 17:32:20
33,838,2016-06-23 18:38:41
33,853,2018-03-11 13:02:41
34,359,2017-09-03 00:55:46
34,586,2017-02-19 14:40:05
34,595,2017-07-11 19:06:36
34,615,2017-06-08 00:28:10
34,616,2017-11-19 02:43:08
34,687,2016-12-10 00:37:13
34,689,2016-06-25 21:58:41
34,733,2018-05-07 11:15:54
34,841,2017-11-10 12:52:33
34,941,2017-06-07 15:21:52
35,31,2017-12-04 03:58:24
35,125,2018-02-11 04:00:26
35,197,2016-05-04 08:47:02
35,267,2016-06-13 14:30:01
35,272,2017-12-11 01:18:47
35,284,2016-11-30 19:29:29
35,331,2016-04-27 21:08:05
35,485,2017-11-06 09:45:17
35,610,2016-09-22 11:41:06
35,712,2017-12-28 06:20:40
35,764,2017-06-14 12:39:32
35,868,2017-12-19 05:02:30
36,45,2016-11-03 18:54:14
36,59,2017-07-08 05:42:00
36,178,2018-03-01 14:30:44
36,475,2016-03-01 16:44:13
36,646,2016-07-18 16:52:54
36,925,2016-11-13 18:40:36
37,22,2017-03-21 18:47:48
37,107,2018-03-05 23:27:11
37,253,2016-08-06 19:57:10
37,316,2017-02-10 06:25:48
37,394,2017-07-06 02:27:28
37,621,2017-01-27 13:08:30
37,644,2016-02-25 07:15:00
37,666,2017-01-08 18:25:46
37,814,2016-11-22 14:59:18
37,937,2017-08-31 21:33:56
37,952,2016-11-06 11:01:09
37,961,2017-07-07 04:30:04
38,78,2016-12-30 11:42:42
38,134,2018-03-16 05:59:12
38,469,2017-08-24 21:27:07
38,492,2017-03-15 19:29:31
38,796,2016-06-24 01:42:16
38,834,2016-05-18 06:51:59
38,843,2017-06-22 20:18:31
38,872,2017-03-25 20:43:26
39,41,2018-04-12 06:50:36
39,145,2016-09-16 05:01:09
39,316,2016-01-22 20:10:52
39,335,2016-04-12 21:33:34
39,577,2017-08-12 04:18:03
39,607,2016-09-04 14:18:12
39,724,2017-08-30 01:10:01
39,788,2017-10-08 12:03:34
39,831,2016-09-10 03:57:00
39,838,2016-04-09 17:26:15
39,949,2016-02-02 03:13:48
40,12,2016-09-02 01:27:05
40,149,2018-02-18 12:30:14
40,199,2017-08-29 23:53:33
40,241,2017-03-05 05:49:48
40,260,2017-01-21 06:37:06
40,283,2017-08-07 09:29:51
40,343,2016-09-15 18:36:51
40,479,2016-07-10 11:31:54
40,509,2017-12-28 01:42:07
40,589,2017-12-29 14:10:30
40,708,2016-05-13 09:53:35
40,879,2017-03-09 07:49:35
40,901,2017-11-23 18:03:08
41,79,2017-10-30 22:48:15
41,261,2017-10-19 13:05:21
41,336,2016-02-26 08:17:16
41,440,2017-11-18 12:51:13
41,475,2016-12-22 19:54:04
41,478,2017-07-21 23:29:36
41,479,2016-03-28 03:45:03
41,649,2016-10-18 22:04:53
41,930,2017-10-14 23:20:30
42,133,2016-04-20 08:49:39
42,138,2017-10-02 22:38:51
42,152,2018-03-17 11:35:14
42,204,2016-06-12 22:26:24
42,221,2017-09-04 14:21:32
42,363,2017-05-27 16:58:44
42,552,2016-10-17 12:30:36
42,629,2016-06-09 21:21:19
42,843,2016-03-12 21:46:17
42,879,2017-06-26 19:18:02
43,107,2018-01-07 04:46:39
43,120,2017-03-27 07:36:24
43,283,2017-03-23 08:44:27
43,298,2018-04-21 13:53:41
43,599,2017-12-10 10:15:16
44,41,2016-04-11 00:24:16
44,80,2017-08-29 06:30:00
44,221,2016-01-28 08:40:32
44,283,2017-12-18 19:32:17
44,392,2016-12-11 11:47:19
44,407,2017-08-17 04:25:45
44,410,2016-02-26 09:04:10
44,463,2018-01-07 01:58:24
44,471,2016-05-31 21:46:29
44,713,2017-03-27 05:40:08
44,748,2016-02-23 05:06:46
44,790,2018-05-02 13:21:00
44,924,2017-11-04 12:27:15
44,958,2017-02-06 11:00:11
45,104,2016-11-18 07:47:27
45,225,2017-07-28 19:39:04
45,279,2016-07-06 10:51:14
45,286,2016-08-14 21:19:12
45,392,2016-10-10 08:01:11
45,481,2016-09-10 05:22:34
45,531,2017-09-26 05:01:01
45,639,2016-09-19 12:07:04
45,660,2017-05-01 05:06:13
46,133,2018-01-10 18:12:20
46,139,2016-11-22 16:21:30
46,175,2017-09-29 03:12:02
46,296,2017-08-11 21:34:03
46,349,2017-08-24 01:33:55
46,376,2016-08-21 08:03:01
46,385,2016-10-03 06:14:30
46,391,2016-04-14 11:49:40
46,654,2016-08-05 05:47:40
46,706,2016-05-05 21:32:12
46,821,2016-06-24 11:41:03
46,864,2017-08-05 12:01:41
47,162,2018-05-05 14:23:04
47,310,2017-07-05 22:39:07
47,316,2016-07-29 06:41:47
47,318,2017-02-02 22:34:59
47,382,2018-04-20 01:45:59
47,477,2017-12-22 07:01:00
47,501,2017-09-16 05:57:48
47,627,2017-11-29 11:03:11
47,665,2017-02-24 06:45:21
47,925,2017-12-22 13:53:46
48,19,2017-06-12 23:42:03
48,83,2016-05-03 14:53:44
48,197,2016-09-15 02:12:50
48,301,2016-08-02 12:29:44
48,341,2017-08-02 06:06:58
48,418,2017-10-14 06:51:56
48,609,2016-05-13 16:03:15
48,735,2017-02-14 22:46:29
48,772,2017-08-20 18:35:14
48,792,2016-08-30 13:47:20
49,79,2016-04-17 02:49:13
49,84,2017-11-03 10:38:48
49,152,2016-11-12 00:42:32
49,250,2017-11-13 19:40:44
49,270,2016-06-01 21:17:04
49,613,2018-01-10 06:23:53
49,624,2017-01-08 20:41:11
49,784,2017-02-24 07:20:12
49,885,2016-01-30 02:12:50
50,1,2016-07-23 20:57:02
50,4,2016-04-01 14:18:26
50,29,2017-04-11 14:45:09
50,83,2017-08-17 11:07:34
50,263,2017-07-23 11:46:57
50,330,2017-09-01 15:25:26
50,334,2017-05-06 13:46:34
50,519,2016-04-30 22:03:57
50,525,2017-04-21 11:44:34
50,583,2016-05-20 19:27:16
50,598,2017-05-26 23:22:25
50,726,2016-11-25 15:36:39
50,759,2018-04-05 23:57:33
50,775,2016-04-27 20:18:10
51,374,2016-11-25 09:14:07
51,457,2016-01-23 06:04:21
51,515,2016-10-05 21:30:15
51,689,2017-03-28 19:58:48
51,757,2016-05-06 23:17:08
51,773,2017-08-03 17:14:17
52,87,2016-07-01 01:52:37
52,120,2017-08-03 19:50:44
52,130,2017-04-18 16:11:28
52,196,2017-06-04 23:31:39
52,254,2016-03-12 17:11:16
52,306,2017-12-23 12:19:46
52,473,2016-04-10 03:48:46
52,616,2017-03-31 12:46:09
52,671,2017-07-29 03:44:45
52,697,2018-04-29 04:49:49
53,5,2017-06-04 17:09:08
53,92,2016-11-20 19:15:31
53,132,2018-02-05 04:28:54
53,299,2017-12-23 11:41:44
53,470,2016-03-14 15:57:33
53,491,2017-05-08 23:09:35
53,551,2016-08-29 22:07:01
53,584,2017-04-21 02:20:25
53,614,2017-02-14 01:34:21
53,763,2017-05-28 15:14:00
53,890,2016-12-19 07:28:37
54,11,2017-01-01 17:57:49
54,46,2016-06-26 07:16:45
54,452,2017-10-29 16:43:12
54,593,2017-12-06 23:03:36
54,601,2016-03-27 20:10:16
54,603,2017-12-29 20:13:03
54,663,2017-11-21 19:33:02
54,734,2016-11-03 09:28:09
54,838,2017-04-11 05:06:45
54,863,2018-04-09 07:45:27
55,6,2017-07-16 15:00:26
55,114,2017-09-12 10:52:04
55,129,2016-07-08 09:32:08
55,196,2016-08-25 11:38:23
55,293,2016-02-26 08:11:31
55,350,2018-01-25 14:59:33
55,391,2016-09-05 11:00:03
55,394,2017-11-24 09:00:05
55,451,2017-11-03 22:04:31
55,483,2017-09-29 20:24:10
55,504,2016-03-04 06:58:40
55,516,2016-10-03 14:48:40
55,687,2017-07-30 16:40:03
55,729,2017-12-29 04:45:19
56,89,2018-02-07 02:34:35
56,247,2017-01-02 08:00:59
56,409,2018-03-27 05:35:19
56,538,2017-03-28 22:24:27
56,557,2016-05-05 18:18:04
56,588,2016-03-21 02:24:46
56,601,2017-05-15 03:54:15
56,678,2018-02-11 07:58:45
57,111,2017-11-23 19:00:12
57,404,2016-07-13 22:45:23
57,454,2016-08-17 08:08:01
57,516,2016-12-23 07:10:13
57,599,2016-04-23 17:33:02
57,711,2016-01-22 08:41:02
57,775,2017-09-21 09:53:31
57,824,2018-04-06 04:04:47
57,846,2016-05-16 11:49:00
57,870,2016-07-31 13:53:28
57,872,2017-08-23 09:25:02
57,969,2017-12-23 10:37:56
58,25,2018-03-03 05:14:46
58,72,2016-12-26 13:45:31
58,79,2018-03-22 01:04:52
58,519,2017-08-28 10:42:51
58,697,2016-06-15 23:41:36
58,757,2016-05-29 08:11:52
58,842,2016-11-07 22:31:30
58,856,2018-01-22 03:56:48
59,17,2017-10-17 12:25:25
59,112,2016-05-13 18:42:29
59,179,2017-08-23 08:10:55
59,237,2018-04-18 02:30:43
59,248,2017-12-10 07:43:34
59,262,2017-11-15 13:46:35
59,405,2017-10-16 01:00:31
59,409,2016-12-25 17:29:05
59,490,2017-01-27 04:01:01
59,594,2016-12-17 02:16:33
59,722,2017-07-08 02:26:29
59,787,2016-12-04 11:02:25
59,851,2016-12-17 07:29:20
59,968,2016-09-19 21:40:06
60,342,2016-12-24 02:30:02
60,597,2017-07-25 06:35:08
60,700,2016-07-04 02:01:03
60,867,2017-05-03 08:36:27
60,890,2016-02-13 16:39:30
61,153,2016-08-12 12:43:44
61,173,2017-11-20 08:03:17
61,667,2017-09-07 16:18:31
61,676,2016-07-06 08:19:15
61,913,2017-02-16 07:34:24
62,10,2017-07-19 07:50:36
62,17,2017-12-16 21:15:07
62,21,2017-05-03 08:27:25
62,27,2016-10-15 19:36:22
62,73,2016-08-26 10:54:52
62,153,2017-06-21 11:18:31
62,276,2016-01-31 05:22:42
62,432,2016-01-06 04:49:25
62,503,2017-02-18 07:55:34
62,529,2017-11-04 16:06:01
62,547,2017-09-13 07:50:07
62,562,2017-06-15 13:06:17
62,753,2017-07-28 15:59:31
62,784,2017-08-20 21:23:13
62,976,2016-05-14 00:13:36
63,8,2017-12-11 16:41:06
63,10,2017-11-23 11:37:16
63,22,2018-01-18 18:25:43
63,125,2017-12-19 08:45:01
63,257,2016-09-28 09:13:36
63,313,2016-02-28 11:47:36
63,366,2017-11-02 18:49:35
63,436,2017-05-20 16:30:49
63,507,2017-03-15 16:29:10
63,579,2017-06-08 10:40:01
63,622,2017-01-13 12:00:02
63,817,2016-01-27 21:46:41
63,820,2018-02-02 13:40:39
63,836,2016-05-01 14:46:11
64,364,2017-01-04 07:49:20
64,447,2016-10-02 16:48:01
64,474,2018-01-10 05:09:09
64,552,2016-05-11 16:06:59
64,655,2018-01-28 13:18:05
64,670,2017-10-15 12:41:12
64,700,2017-05-08 14:01:42
64,766,2018-03-21 07:34:28
65,9,2016-05-20 05:52:30
65,211,2016-10-22 15:15:52
65,290,2016-08-19 03:07:47
65,520,2018-04-25 13:51:36
65,552,2017-08-29 22:23:17
65,553,2017-12-17 16:32:44
65,595,2016-11-09 00:16:57
65,657,2017-06-16 23:49:46
65,778,2018-03-31 02:51:50
65,786,2017-04-14 03:21:18
65,823,2016-02-11 02:10:48
65,936,2016-12-12 10:18:54
66,182,2017-12-12 16:07:18
66,217,2016-06-15 07:15:25
66,275,2016-05-03 14:15:27
66,284,2016-08-19 17:22:07
66,314,2017-02-01 08:14:20
66,372,2017-11-28 05:07:12
66,395,2018-03-04 11:29:42
66,530,2016-04-14 16:50:48
66,745,2017-03-26 15:27:31
67,165,2018-01-12 01:07:07
67,237,2017-01-13 15:14:46
67,355,2018-03-29 16:39:58
67,425,2018-04-30 13:29:41
67,484,2017-01-10 18:07:22
67,519,2017-12-09 21:18:23
67,638,2016-02-29 05:47:04
67,835,2017-03-23 17:40:20
68,329,2017-04-29 08:42:04
68,400,2018-04-30 06:19:20
68,406,2016-06-07 12:05:30
68,596,2016-09-21 06:12:19
68,661,2016-05-10 17:03:18
68,800,2017-09-13 05:35:47
68,871,2016-03-30 09:23:00
69,38,2016-10-13 21:18:03
69,106,2016-06-09 21:40:50
69,234,2017-07-03 04:25:01
69,387,2017-09-12 07:35:09
69,457,2016-10-19 04:59:56
69,510,2018-01-30 12:46:43
69,516,2018-04-17 17:53:32
69,550,2017-01-02 10:29:31
69,711,2018-05-05 15:25:04
69,749,2017-09-03 10:10:25
69,811,2017-06-17 18:14:16
70,70,2017-07-21 01:33:47
70,203,2016-02-24 00:24:32
70,355,2017-09-28 14:49:28
70,361,2016-07-14 03:41:23
70,552,2018-02-17 03:08:32
70,662,2017-03-01 01:13:57
70,738,2016-09-28 01:34:51
70,784,2017-08-27 03:54:17
70,861,2017-04-27 16:11:10
71,88,2016-04-13 09:41:16
71,139,2017-12-08 14:37:08
71,204,2018-04-24 02:30:14
71,374,2017-03-06 02:45:38
71,487,2016-10-09 21:03:36
71,616,2018-01-12 06:02:02
71,770,2017-09-22 05:46:32
71,795,2017-03-29 00:07:26
71,961,2018-01-22 20:32:26
72,1,2016-11-27 09:45:13
72,36,2017-06-27 22:41:57
72,92,2016-02-10 18:32:52
72,216,2017-11-21 03:37:27
72,226,2016-01-27 22:38:48
72,448,2016-03-17 00:36:10
72,479,2016-06-22 02:59:55
72,700,2016-12-10 18:34:24
72,716,2017-01-26 16:33:28
72,736,2016-07-25 17:36:01
72,774,2017-10-22 05:03:27
72,842,2017-04-22 12:03:46
72,867,2017-04-17 07:40:56
72,949,2017-04-09 21:41:55
72,975,2017-12-16 16:54:59
73,456,2016-04-16 04:39:11
73,470,2017-08-21 18:34:54
73,475,2016-03-26 21:38:31
73,512,2016-09-09 08:25:09
73,728,2016-08-22 15:47:12
73,972,2017-10-24 17:15:59
74,73,2016-10-08 18:13:10
74,188,2017-11-09 07:25:58
74,281,2017-09-28 01:39:10
74,294,2017-03-18 01:03:02
74,655,2017-05-02 03:57:57
74,761,2017-12-20 03:29:37
74,968,2016-06-01 11:49:36
75,12,2016-03-15 03:22:44
75,33,2016-07-10 10:48:11
75,37,2017-09-01 04:38:07
75,104,2017-10-30 05:04:32
75,463,2017-01-12 01:10:20
75,555,2016-11-09 05:34:46
75,583,2016-10-27 08:09:26
75,627,2018-04-15 09:02:26
75,684,2018-01-08 02:02:49
76,212,2016-08-08 09:05:04
76,597,2016-12-18 13:35:32
77,170,2017-09-28 19:40:24
77,282,2017-06-26 23:27:25
77,289,2017-12-08 09:13:41
77,407,2017-10-15 22:05:40
77,427,2017-12-04 00:40:02
77,538,2016-06-30 09:17:28
77,564,2018-05-06 00:42:25
77,626,2016-10-13 21:30:11
77,752,2017-05-12 16:45:40
77,778,2017-03-19 23:10:12
77,859,2018-01-25 16:09:29
77,936,2016-12-07 07:10:35
78,157,2016-06-06 17:12:20
78,179,2018-01-11 01:12:23
78,219,2016-12-27 19:35:34
78,230,2018-02-01 07:09:04
78,330,2016-05-12 04:15:34
78,350,2017-06-17 10:59:45
78,367,2017-09-12 14:15:41
78,393,2017-02-11 13:09:58
78,421,2016-12-17 07:24:36
78,424,2017-09-21 22:52:38
78,460,2017-10-02 17:08:15
78,505,2016-04-19 08:46:21
78,671,2016-02-09 18:48:05
78,686,2016-03-11 16:29:19
78,695,2017-11-23 22:25:48
78,808,2016-05-25 09:22:20
78,838,2016-05-22 23:22:29
79,3,2016-08-04 13:35:44
79,152,2016-04-11 21:04:55
79,190,2018-01-10 12:34:38
79,191,2018-04-01 03:24:18
79,281,2017-06-25 21:01:50
79,370,2017-02-24 11:48:08
79,439,2017-10-15 07:43:41
79,690,2016-05-16 21:04:03
79,903,2016-06-21 10:49:54
80,11,2016-09-20 18:17:34
80,21,2016-03-20 19:05:43
80,106,2017-08-04 23:01:49
80,176,2016-11-03 13:37:34
80,264,2016-05-09 08:57:55
80,558,2018-02-28 18:52:27
80,566,2016-09-01 16:09:44
80,707,2016-08-20 19:16:09
80,715,2016-06-14 18:01:22
80,885,2017-07-27 22:59:50
80,917,2017-07-10 17:42:32
81,119,2016-03-10 09:50:58
81,429,2016-09-02 06:04:26
81,595,2016-12-05 15:20:59
81,618,2017-02-14 20:52:07
81,708,2017-06-23 11:12:52
81,772,2017-02-24 15:27:28
81,782,2018-03-26 20:12:59
81,795,2017-05-13 14:02:31
81,819,2017-07-29 10:34:43
81,887,2017-10-10 18:48:06
82,21,2016-05-06 20:20:39
82,76,2017-02-06 03:43:23
82,295,2018-01-21 16:56:24
82,707,2016-01-10 15:04:57
82,729,2016-07-28 03:50:49
83,56,2017-05-01 20:14:41
83,62,2018-03-23 13:45:48
83,114,2017-02-01 13:55:24
83,188,2016-07-11 03:16:26
83,238,2016-05-29 14:36:39
83,240,2016-02-15 20:22:51
83,313,2016-03-01 17:07:09
83,388,2016-07-25 14:27:20
83,408,2018-05-01 22:43:21
83,796,2016-12-06 15:57:18
83,817,2016-11-16 20:39:20
84,56,2017-10-17 00:56:39
84,62,2016-11-09 10:15:43
84,202,2017-05-18 21:14:39
84,203,2016-10-09 13:36:02
84,331,2017-11-19 16:46:04
84,449,2017-09-06 19:01:16
84,570,2018-01-23 15:09:20
84,594,2016-01-17 09:28:39
84,638,2017-02-03 21:50:22
84,656,2016-03-28 07:43:47
85,116,2016-11-22 09:44:05
85,140,2016-11-28 12:51:16
85,239,2016-07-25 06:40:00
85,346,2016-07-09 23:38:19
85,449,2017-12-02 19:06:02
85,575,2016-10-23 02:51:31
85,718,2016-10-30 01:32:34
85,859,2017-01-12 11:05:01
85,860,2016-02-18 03:33:01
85,902,2016-11-12 02:10:03
86,119,2017-02-14 03:39:10
86,150,2016-08-28 07:31:35
86,336,2016-06-02 15:11:58
86,354,2017-03-10 06:28:23
